;graph_ID;p;mean_ran;std_ran;mean_strat;std_strat;robustness_Nie;robustness_Ros
47;5;0.2;0.5646639999999999;0.3328476935536733;0.4119055;0.3274811575797148;0.8420293093446429;0.1527584999999999
48;5;0.30000000000000004;0.5693435;0.3321160723418094;0.42751000000000006;0.3299828812226477;0.7876418910994206;0.1418335
49;5;0.4;0.546888;0.3379195369551752;0.4381165;0.3267428620915077;0.804196301175757;0.10877150000000008
50;5;0.5;0.5643585000000001;0.33266685584492783;0.4720335;0.3309904022441588;0.5983354783383243;0.0923250000000001
51;5;0.6000000000000001;0.5338470000000001;0.34016543268092364;0.48650249999999995;0.3292328567955361;0.5843852629145901;0.04734449999999996
52;5;0.7000000000000001;0.567449;0.3301420760808897;0.4895535;0.33517460992406634;0.6218438734754934;0.0778955
53;5;0.8;0.5635654999999999;0.33524569752608313;0.5123245;0.3423425188312869;0.5119689318357739;0.051241000000000085
54;6;0.0;0.5621729999999999;0.3318002291605598;0.3868740000000001;0.3139729098568856;1.0;0.17529899999999998
55;6;0.1;0.5540984999999999;0.3381224331477431;0.386094;0.3166578992603848;0.929720794937352;0.16800449999999995
56;6;0.2;0.555122;0.3319024210758337;0.3910125;0.3207186669711478;0.8563749933959238;0.16410950000000002
57;6;0.30000000000000004;0.539975;0.33695059188996834;0.394768;0.3237888357803585;0.8209680460234499;0.14520700000000006
58;6;0.4;0.5412925000000001;0.3377931274371194;0.432687;0.32448457441148104;0.7353974723269151;0.10860550000000008
59;6;0.5;0.5301955;0.3332890011382764;0.46209799999999995;0.3291594163866499;0.6098889675554928;0.06809750000000002
60;6;0.6000000000000001;0.5540145000000001;0.33212480378579073;0.4627175;0.33659301640668365;0.5553766769036141;0.09129700000000003
61;6;0.7000000000000001;0.525166;0.3423542966635588;0.47855;0.3347942121662201;0.6335391775063082;0.04661599999999999
62;6;0.8;0.5383295;0.3426147383428652;0.509192;0.3319252583579623;0.5710262645045421;0.02913750000000004
63;7;0.0;0.547791;0.33682686401028056;0.3501475;0.3069184920198684;1.0;0.19764350000000006
64;7;0.1;0.5263074999999999;0.33820769498009656;0.387828;0.314487806466324;0.9099503841174325;0.1384795000000001
65;7;0.2;0.527084;0.34032748631869275;0.4028055;0.3195525851401456;0.8135821953043731;0.1242785
66;7;0.30000000000000004;0.535586;0.3334091909411017;0.393416;0.32401206296062496;0.8228965957449735;0.14217000000000002
67;7;0.4;0.5472975;0.3340144263257951;0.4057925;0.3236165113892522;0.7588896481157257;0.141505
68;7;0.5;0.5158619999999999;0.3387068038230115;0.4444505;0.32297766416541873;0.7469580906399487;0.07141149999999996
69;7;0.6000000000000001;0.5597175;0.3282192052481847;0.4425605;0.331516528003884;0.6677222556777739;0.117157
70;7;0.7000000000000001;0.5291575000000001;0.3359724016846473;0.4896695;0.3318289096352968;0.5294386000036578;0.039488000000000016
71;7;0.8;0.562505;0.33116045804866256;0.5214715;0.3359380764184822;0.4668923343632781;0.041033500000000056
72;8;0.0;0.5634880000000001;0.3317258459270245;0.387214;0.31689255309016023;1.0;0.1762740000000001
73;8;0.1;0.5720350000000001;0.33368945559456925;0.399586;0.3193372693626599;0.9238481019164312;0.17244899999999996
74;8;0.2;0.5503830000000001;0.33923015094622705;0.383346;0.3236197356219179;0.8896408630163992;0.16703700000000005
75;8;0.30000000000000004;0.5637989999999999;0.3327688786515349;0.4412970000000001;0.3269587233749851;0.7589830863851956;0.12250199999999987
76;8;0.4;0.5762245;0.3356851755734083;0.446925;0.3286549564132572;0.7914758676782494;0.12929949999999998
77;8;0.5;0.5515825;0.3327468845740708;0.45697299999999996;0.3349306812924131;0.7184968781940555;0.09460949999999996
78;8;0.6000000000000001;0.5749434999999999;0.3314286866095781;0.473656;0.33101635558382914;0.6197129695979133;0.10128749999999992
79;8;0.7000000000000001;0.5662174999999999;0.3363613030563266;0.5146985;0.33112593162987103;0.5800011099615394;0.05151899999999998
80;8;0.8;0.5464705;0.3397780365617384;0.5382725;0.3322101657742429;0.5188676310606891;0.008197999999999928
81;9;0.0;0.559333;0.3309695153801933;0.3578715;0.31172136113482823;1.0;0.2014615
82;9;0.1;0.54627;0.3278925648745333;0.362873;0.3123342086147465;0.961215396528247;0.18339700000000006
83;9;0.2;0.5228125;0.3363286686319648;0.4166015;0.3130878609875349;0.8380356149298468;0.10621099999999999
84;9;0.30000000000000004;0.5439539999999999;0.3315048368938227;0.3901005;0.3196448660619313;0.8181548383024932;0.15385349999999992
85;9;0.4;0.559883;0.33087274035647;0.4275995;0.3241636625221125;0.6537920225746338;0.13228350000000005
86;9;0.5;0.544673;0.3340548339285034;0.4828365;0.3260340852851892;0.5598517797920587;0.06183649999999996
87;9;0.6000000000000001;0.5643695;0.3266217858161791;0.46177399999999996;0.3343977600463257;0.6646969722100352;0.10259549999999996
88;9;0.7000000000000001;0.5506945;0.326297923943365;0.479412;0.3312304518850886;0.5879891278772704;0.07128249999999997
89;9;0.8;0.538424;0.33228741658991545;0.506252;0.3327909245998153;0.5750409792956113;0.03217199999999998
90;10;0.0;0.5408854999999999;0.33049469192371306;0.35725300000000004;0.3096638822836787;1.0;0.18363250000000006
91;10;0.1;0.5593045;0.3279614379462165;0.36528;0.312127229827838;0.925713774939307;0.1940245
92;10;0.2;0.5291185;0.3338738960412299;0.3880695;0.3189394859056338;0.803350159499688;0.14104900000000006
93;10;0.30000000000000004;0.534525;0.3311164634611212;0.38839250000000003;0.31262482697916044;0.8588266913463786;0.14613250000000005
94;10;0.4;0.5584680000000001;0.33303577581995597;0.439658;0.3232824106505023;0.6997239360166309;0.11880999999999994
95;10;0.5;0.542462;0.33017733501256563;0.428519;0.32687859464792124;0.7313790123070079;0.11394300000000003
96;10;0.6000000000000001;0.5266354999999999;0.3383956613784373;0.46791049999999995;0.32951559066264224;0.6314567368977385;0.05872500000000003
97;10;0.7000000000000001;0.5352804999999999;0.3336328218562287;0.46832349999999995;0.3350322817994558;0.5681287885217217;0.06695699999999992
98;10;0.8;0.54455;0.3297862906489595;0.5106025000000001;0.3320749139783823;0.4920040779454376;0.033947499999999915
99;11;0.0;0.5355420000000001;0.3395804959593528;0.34825300000000003;0.3136710187298151;1.0;0.1872890000000001
100;11;0.1;0.552239;0.3323210208202304;0.377166;0.3180366573903078;0.9331582895614342;0.17507300000000006
101;11;0.2;0.526887;0.3385628851941689;0.4006275;0.31780132432661445;0.8992115104047588;0.12625949999999994
102;11;0.30000000000000004;0.5390834999999999;0.3380652622316437;0.40528000000000003;0.3255967945173908;0.8046212829051179;0.13380349999999994
103;11;0.4;0.539942;0.3331990735821455;0.429649;0.32321034296414464;0.6934763923737074;0.11029300000000004
104;11;0.5;0.5452275;0.3326921531141815;0.430453;0.33260200358837283;0.7631158998054131;0.11477449999999999
105;11;0.6000000000000001;0.538933;0.3359169413873019;0.4848205;0.33463609380900616;0.5137578767869567;0.054112500000000015
106;11;0.7000000000000001;0.529321;0.3442584275787595;0.49743999999999994;0.334332187203087;0.6090604394428888;0.03188100000000005
107;11;0.8;0.5362615;0.34003267507366114;0.5175854999999999;0.33176665548205714;0.4826917196575711;0.018675999999999915
108;12;0.0;0.5529755000000001;0.3327645472398615;0.37126;0.3130344540142506;1.0;0.18171550000000009
109;12;0.1;0.563006;0.3366431047325936;0.3874465;0.3184302845800789;0.8677461978497801;0.17555949999999998
110;12;0.2;0.5552984999999999;0.3388720855983125;0.4228625;0.32855140784015824;0.7931336794464949;0.132436
111;12;0.30000000000000004;0.5550609999999999;0.337424188935826;0.428962;0.3262273786119124;0.7844618574085552;0.12609900000000002
112;12;0.4;0.5704210000000001;0.32576766837579196;0.416128;0.3235792771733073;0.8129639047477525;0.15429300000000007
113;12;0.5;0.5583089999999999;0.3411444862796407;0.46392;0.3267497017596191;0.700272973470407;0.09438899999999996
114;12;0.6000000000000001;0.5603090000000001;0.33419311261454804;0.482293;0.3354840221992696;0.6279241568247627;0.07801599999999992
115;12;0.7000000000000001;0.5734735;0.3296823991324833;0.5146245;0.3342713860020777;0.4840473513704861;0.05884899999999992
116;12;0.8;0.571513;0.3294651906211033;0.51685;0.3369036442367461;0.4830539443464693;0.05466300000000002
117;13;0.0;0.5360345000000001;0.34115025474085464;0.35585300000000003;0.30464529602637885;1.0;0.18018149999999994
118;13;0.1;0.5480805000000001;0.3348736926361192;0.3691165;0.3151703506482645;0.8607675449518079;0.17896400000000012
119;13;0.2;0.5319455000000001;0.3426519845699861;0.39374699999999996;0.31636207735915506;0.8050980796471832;0.13819850000000006
120;13;0.30000000000000004;0.5478824999999999;0.3317977948898245;0.4084255;0.3193279293293181;0.7548139400376916;0.13945700000000005
121;13;0.4;0.5372005000000001;0.3306687561590148;0.4126505;0.31718814188072986;0.7670931903751538;0.12455000000000005
122;13;0.5;0.5613255;0.332179979152492;0.4141785;0.32689037709567104;0.7904743599112453;0.14714700000000006
123;13;0.6000000000000001;0.5492475;0.33178896642858696;0.4719085;0.3279199828124996;0.627974302186124;0.07733899999999999
124;13;0.7000000000000001;0.5489555;0.3383535540226377;0.5047595;0.3361262004958108;0.4193039217145674;0.04419600000000001
125;13;0.8;0.5633064999999999;0.32515198224484193;0.517515;0.3341838801842483;0.4329206862104012;0.045791500000000096
126;14;0.0;0.5421950000000001;0.3329617755463831;0.323955;0.30368006680551163;1.0;0.2182400000000001
127;14;0.1;0.5639339999999999;0.3293928712707669;0.34712200000000004;0.30394923608392244;0.9144917404951612;0.2168119999999999
128;14;0.2;0.5590695;0.3274122778237707;0.36361550000000004;0.3107019064308264;0.8582256843181745;0.195454
129;14;0.30000000000000004;0.5348275;0.3408148115087576;0.41186049999999996;0.3182456771737049;0.7543997285933812;0.122967
130;14;0.4;0.5322445;0.3407954162246757;0.43799449999999995;0.3245849942153056;0.6982606115851313;0.09425
131;14;0.5;0.5576825;0.3343241745577935;0.4523155;0.3311621128084401;0.6191837917902251;0.105367
132;14;0.6000000000000001;0.537636;0.3371867798476091;0.4515345;0.3335438424101845;0.567878659628984;0.0861015
133;14;0.7000000000000001;0.5382555;0.3363419870009541;0.497094;0.32945725240765306;0.4851660736218805;0.04116150000000002
134;14;0.8;0.547136;0.3368220695025788;0.5227820000000001;0.33514061299102504;0.4580031828306222;0.024353999999999883
135;15;0.0;0.527332;0.33437130824279765;0.35263;0.3068584447265547;1.0;0.17470200000000002
136;15;0.1;0.5466425;0.3335879564578884;0.3809305;0.3133518927176761;0.9059477321972896;0.16571200000000005
137;15;0.2;0.543818;0.32975325605064165;0.3814775;0.31519674410398024;0.8544309531803603;0.1623405
138;15;0.30000000000000004;0.5388335;0.329621948264599;0.3952225;0.317513017046152;0.8012844505935398;0.14361099999999993
139;15;0.4;0.5528025;0.3275693613477152;0.4381165;0.321494973409772;0.6697202935445858;0.114686
140;15;0.5;0.5330415000000001;0.3310165083160506;0.4360375;0.3248938581964116;0.7215055691697623;0.09700400000000003
141;15;0.6000000000000001;0.542205;0.3329725603934955;0.4418570000000001;0.33641590561535584;0.6386439392565251;0.100348
142;15;0.7000000000000001;0.5409805;0.3313649108154785;0.47984;0.3281356326277292;0.6670696665102954;0.061140499999999987
143;15;0.8;0.5325715;0.3327403550634488;0.5035525;0.33021476230439795;0.5144153063650507;0.02901900000000002
144;16;0.0;0.546474;0.33220131445254697;0.342479;0.3152692794406077;1.0;0.20399500000000004
145;16;0.1;0.5382785;0.3342423132066765;0.3820185;0.3201535399737913;0.8519176503440599;0.15625999999999995
146;16;0.2;0.5363215;0.33634210134586184;0.3957265;0.3255996217715094;0.836379539128855;0.14059500000000005
147;16;0.30000000000000004;0.5458555;0.33139136624201604;0.42460749999999997;0.3225617932175942;0.7973977719588371;0.12124800000000002
148;16;0.4;0.5438465;0.3352223723705654;0.405989;0.3251453473125519;0.7862470912419486;0.13785750000000002
149;16;0.5;0.5483954999999999;0.32870387597311657;0.46657200000000004;0.3264017245910321;0.6532573267995148;0.08182349999999994
150;16;0.6000000000000001;0.524734;0.33800043379262107;0.459552;0.331305347520984;0.6555827121915508;0.06518200000000003
151;16;0.7000000000000001;0.5315505;0.3403386276192434;0.5085365;0.33225840496178577;0.4626662570866639;0.02301400000000009
152;16;0.8;0.550984;0.3336758602955869;0.502804;0.33716136431091864;0.4448619158499399;0.04818
153;17;0.0;0.5342245;0.3412241859829839;0.3713505;0.3163396239008797;1.0;0.16287399999999996
154;17;0.1;0.5502060000000001;0.34035459680162977;0.389137;0.3191947058317227;0.8816470126773567;0.16106899999999996
155;17;0.2;0.556312;0.3321868038559027;0.410446;0.32188485531941385;0.8073036133525278;0.145866
156;17;0.30000000000000004;0.5286369999999999;0.33806501627793434;0.41316049999999993;0.3244162553568332;0.7533588749682391;0.11547649999999993
157;17;0.4;0.530467;0.3380272177073912;0.4257345;0.3272111673059921;0.7348447082833119;0.1047325
158;17;0.5;0.5380865;0.33621276450746185;0.45637749999999994;0.3293977914220889;0.625954087612089;0.08170900000000003
159;17;0.6000000000000001;0.5422775000000001;0.3396441762988878;0.4827285;0.3362084692385812;0.5008283323992588;0.059549000000000074
160;17;0.7000000000000001;0.527146;0.335473217536065;0.46206949999999997;0.3379345168368422;0.6064297914463503;0.06507649999999998
161;17;0.8;0.5400495;0.33496280547211504;0.5026225000000001;0.3350885166545551;0.4658737339731768;0.03742699999999999
162;18;0.0;0.5499904999999999;0.3330916381564539;0.3396875;0.3068082379007285;1.0;0.21030300000000007
163;18;0.1;0.5721090000000001;0.3276052672332971;0.37018449999999997;0.3125415595720831;0.8708135013512217;0.20192450000000006
164;18;0.2;0.5388085;0.3408552358813782;0.3884475;0.3153242684027825;0.7991002186187319;0.15036100000000002
165;18;0.30000000000000004;0.5525890000000001;0.3333853597250485;0.39200050000000003;0.3198718782571391;0.8177632714115379;0.16058850000000013
166;18;0.4;0.5501240000000001;0.3348805751667301;0.4226635;0.3249169221012504;0.7523779576869642;0.12746050000000006
167;18;0.5;0.548132;0.3336419541604443;0.47883450000000005;0.3252220535414995;0.6925534790347052;0.06929749999999996
168;18;0.6000000000000001;0.567311;0.3283319224184575;0.48348199999999997;0.33104190320260063;0.584185931892349;0.08382899999999999
169;18;0.7000000000000001;0.547307;0.34200876560550314;0.5056565;0.3339824059853304;0.5570227088873586;0.041650500000000035
170;18;0.8;0.5370520000000001;0.3339291605954772;0.5139925;0.32950168048698936;0.5538009216969914;0.02305950000000001
171;19;0.0;0.5239245;0.3423345334606925;0.355333;0.30889343649711953;1.0;0.1685915
172;19;0.1;0.549592;0.3328120979411656;0.383536;0.3142565762303153;0.8747499778682293;0.16605599999999998
173;19;0.2;0.5303519999999999;0.3407982659815041;0.372608;0.3184230948533727;0.8557533603916216;0.15774399999999994
174;19;0.30000000000000004;0.538944;0.3380051846702947;0.4022015;0.3254866078623665;0.7334306456367174;0.1367425
175;19;0.4;0.5454874999999999;0.33620595152934163;0.424691;0.3292488671491521;0.7070692837393865;0.12079649999999993
176;19;0.5;0.5494384999999999;0.33737834876848577;0.4742835;0.3295510554189593;0.6129347313311051;0.07515499999999993
177;19;0.6000000000000001;0.531446;0.338631758823652;0.4723645;0.3331367896821815;0.5720633922389169;0.05908149999999995
178;19;0.7000000000000001;0.5478105000000001;0.3296497832393493;0.46712250000000005;0.33344873593065244;0.5619383111019879;0.08068800000000009
179;19;0.8;0.555192;0.32941122345178225;0.5136385;0.3344466711117783;0.4674799840867753;0.04155350000000002
180;20;0.0;0.532312;0.3375302218409486;0.34472800000000003;0.3089169532673789;1.0;0.187584
181;20;0.1;0.5668489999999999;0.3267631714238923;0.369685;0.3142572143563295;0.9096811492352588;0.19716400000000006
182;20;0.2;0.5623835;0.3315330351982288;0.4043055;0.3121069611042823;0.8711375638849398;0.15807800000000005
183;20;0.30000000000000004;0.5408405000000001;0.3337500008385768;0.4396435;0.3229380782870765;0.6945907447436243;0.10119700000000004
184;20;0.4;0.5480594999999999;0.33568992531762104;0.4181115;0.3282589847479425;0.770661643451678;0.12994799999999995
185;20;0.5;0.5792975;0.32368706028160904;0.4386465;0.3285956459506881;0.6942695224566109;0.14065100000000005
186;20;0.6000000000000001;0.5497475000000001;0.3329411340518771;0.47776199999999996;0.3331066321105;0.5985076266880286;0.07198549999999992
187;20;0.7000000000000001;0.542126;0.3374882622018135;0.4861515;0.32940825209419083;0.544869969909417;0.05597449999999998
188;20;0.8;0.54104;0.3359713818169637;0.514364;0.3369226283644362;0.3887217708780065;0.02667599999999992
189;21;0.0;0.5494939999999999;0.32856102167481765;0.3459595;0.3081881939006587;1.0;0.20353450000000006
190;21;0.1;0.5108349999999999;0.3393573953444952;0.3575255;0.3156155340754793;0.8258107184788307;0.15330949999999993
191;21;0.2;0.518817;0.33455652364137217;0.3946775;0.30983300581724665;0.8845206734958999;0.12413949999999994
192;21;0.30000000000000004;0.5338225000000001;0.3265330840722729;0.398334;0.32506486190297473;0.7358881588645835;0.13548849999999996
193;21;0.4;0.522057;0.3379102436313525;0.423256;0.32535028732736665;0.7124587759843457;0.09880100000000004
194;21;0.5;0.5356504999999999;0.3363217898824725;0.4539815;0.3244330025717945;0.6385833116407423;0.08166899999999994
195;21;0.6000000000000001;0.5432635;0.3339967141571157;0.478542;0.3306245774832839;0.5199434264823521;0.06472150000000004
196;21;0.7000000000000001;0.5407445;0.3328924679528661;0.472861;0.3319281197473333;0.5645814842229777;0.06788349999999999
197;21;0.8;0.5328149999999999;0.33745269857418536;0.517885;0.3299585743316879;0.4098807362700909;0.01493
198;22;0.0;0.53022;0.3386763006175661;0.35352649999999997;0.3076788444104502;1.0;0.1766935
199;22;0.1;0.5387955;0.3370800716146685;0.369085;0.3124624133795936;0.9219303066993204;0.16971050000000001
200;22;0.2;0.5237585;0.3381921187398518;0.38971350000000005;0.31996263440869155;0.8563091678161615;0.13404500000000005
201;22;0.30000000000000004;0.528987;0.3399388486639913;0.407194;0.31970914025720315;0.7530965518758785;0.12179299999999997
202;22;0.4;0.5550755;0.3331687737465052;0.432788;0.3281165921680889;0.6525259585962621;0.12228750000000005
203;22;0.5;0.540603;0.3357242266965552;0.45860249999999997;0.3313631821638457;0.6606563478799373;0.08200049999999992
204;22;0.6000000000000001;0.549222;0.3393759960810428;0.4484;0.3301467355585997;0.6307453447701509;0.10082200000000002
205;22;0.7000000000000001;0.5437695;0.33180137186236885;0.4815435;0.33347960373574576;0.6125082550861881;0.062226
206;22;0.8;0.555692;0.33441136215146755;0.5125350000000001;0.33893454349623325;0.4020481580014981;0.043157
207;23;0.0;0.5425185;0.3331391295806453;0.37282550000000003;0.3140174677462227;1.0;0.16969300000000004
208;23;0.1;0.5347875;0.3406993679826102;0.4033015;0.3179423054545431;0.909129177114238;0.131486
209;23;0.2;0.5482535000000001;0.3336906984585426;0.4116885;0.3204771949261757;0.8317543106285301;0.1365650000000001
210;23;0.30000000000000004;0.5433560000000001;0.3357298456556997;0.40963999999999995;0.32435437009542506;0.7906152113978249;0.13371599999999995
211;23;0.4;0.5542699999999999;0.3381976391106242;0.4244535;0.3297336119320413;0.7429000720511519;0.1298164999999999
212;23;0.5;0.5581689999999999;0.3311349776737577;0.479091;0.3294930784083332;0.6669424971253507;0.07907800000000004
213;23;0.6000000000000001;0.5452024999999999;0.33978764176136544;0.49218549999999994;0.3349843430516567;0.5655150407747459;0.053017000000000036
214;23;0.7000000000000001;0.541513;0.3383437317743599;0.492472;0.3344547491305812;0.6136018453402855;0.049041000000000064
215;23;0.8;0.5371330000000001;0.3393242008920083;0.519153;0.3344002057281066;0.4353934104103103;0.01798000000000011
216;24;0.0;0.5396164999999999;0.3367686868278433;0.355002;0.3042577607818739;1.0;0.1846145
217;24;0.1;0.5414565;0.3362345760146478;0.357833;0.31783421482118634;0.8646193675924169;0.1836235
218;24;0.2;0.5372315;0.3327831349509016;0.3803835;0.31817238633757955;0.8154004164977222;0.15684799999999993
219;24;0.30000000000000004;0.548535;0.3372518654877983;0.39082849999999997;0.3199158578247568;0.7706217774215897;0.15770649999999994
220;24;0.4;0.535481;0.3395355322186472;0.43750100000000003;0.3291786429873603;0.6491566404347071;0.09798
221;24;0.5;0.558507;0.33092167797078514;0.45715550000000005;0.3281609731819889;0.604702421682531;0.10135149999999997
222;24;0.6000000000000001;0.541862;0.3360952289991633;0.43303500000000006;0.3257935800088761;0.6955868963423559;0.10882699999999997
223;24;0.7000000000000001;0.5390550000000001;0.3384947473373848;0.478192;0.3326870333150963;0.6219441513403764;0.06086299999999995
224;24;0.8;0.542222;0.33211855521184;0.5027389999999999;0.3308701480626501;0.5761286507088011;0.03948300000000005
225;25;0.0;0.5490784999999999;0.3375868056333808;0.347977;0.3037676932641126;1.0;0.20110149999999996
226;25;0.1;0.5502695;0.3357952588553775;0.395304;0.3142807528055131;0.8254853328033054;0.15496549999999998
227;25;0.2;0.5487395;0.3369669770760185;0.3919355;0.3225263668907552;0.780251251051998;0.15680400000000005
228;25;0.30000000000000004;0.5330984999999999;0.33845266847485483;0.424296;0.3237146141032252;0.680883497214947;0.10880249999999993
229;25;0.4;0.5481755;0.33410569989114225;0.411026;0.3209582454525822;0.7722857011684283;0.13714950000000006
230;25;0.5;0.5610445;0.3354710516866545;0.4495995;0.3277109062874625;0.7453534465030679;0.11144499999999996
231;25;0.6000000000000001;0.5728945;0.32805358917370503;0.468063;0.3285658945036749;0.6571601143729828;0.10483149999999997
232;25;0.7000000000000001;0.5510135;0.33159124282427904;0.5007189999999999;0.3357644546985282;0.3697361431540323;0.05029450000000002
233;25;0.8;0.5438695;0.339002413663605;0.49139849999999996;0.3372435258055372;0.6037547325744148;0.05247099999999999
234;26;0.0;0.577032;0.3299679696212953;0.3606835;0.3122492295070557;1.0;0.2163485
235;26;0.1;0.5638730000000001;0.34323153973811904;0.381332;0.32191518568716204;0.8915890857610855;0.18254100000000006
236;26;0.2;0.55376;0.3421570610114601;0.4011215;0.3168054714454124;0.864898206690134;0.1526385
237;26;0.30000000000000004;0.5822189999999999;0.3324891126623547;0.42587299999999995;0.3287745395723337;0.7608642201562166;0.15634600000000004
238;26;0.4;0.5544410000000001;0.3357815592301043;0.433142;0.32802573806943863;0.7629912576929722;0.1212990000000001
239;26;0.5;0.5648150000000001;0.33383250257427005;0.43602700000000005;0.33056884800446634;0.7577568604648289;0.12878800000000007
