;graph_ID;p;mean_ran;std_ran;mean_strat;std_strat;robustness_Nie;robustness_Ros
0;0;0.0;0.5509375;0.3349176370299868;0.321471;0.3000718916509842;0.9999999999999999;0.22946649999999996
1;0;0.1;0.544446;0.3330585970726473;0.3298735;0.3030740346808845;0.9195607584940404;0.2145725
2;0;0.2;0.5580784999999999;0.3298389824410541;0.357548;0.3083214048618746;0.8609534164492266;0.20053049999999994
3;0;0.30000000000000004;0.55161;0.3357212845501459;0.379439;0.31247285206718356;0.806408922202991;0.17217100000000002
4;0;0.4;0.5314260000000001;0.33367907714449224;0.421929;0.31534103437231253;0.7552544706163138;0.10949700000000007
5;0;0.5;0.5292705;0.3323204738347459;0.4273415;0.31906910987707665;0.7285665333662007;0.10192899999999999
6;0;0.6000000000000001;0.54645;0.32882064336048;0.45028199999999996;0.32755189432515874;0.6367908714641113;0.09616800000000003
7;0;0.7000000000000001;0.551577;0.3272309323260868;0.4770345;0.33147997723806794;0.6177937183272392;0.07454250000000001
8;0;0.8;0.5494070000000001;0.32890058885778845;0.5104215;0.3303762019845709;0.5825165328382732;0.03898550000000012
9;1;0.0;0.5578434999999999;0.33997771251620307;0.32967250000000003;0.30504759012939275;1.0;0.2281709999999999
10;1;0.1;0.563666;0.3383264081386494;0.3702105;0.310590888774526;0.9103313850717948;0.1934555
11;1;0.2;0.5436865000000001;0.33551911155364905;0.3648125;0.31010512789012373;0.862779792217321;0.1788740000000001
12;1;0.30000000000000004;0.5731554999999999;0.32995077863182865;0.398549;0.3239364993312732;0.8174546011146642;0.17460649999999994
13;1;0.4;0.5678964999999999;0.33085317557452887;0.435701;0.32639943565974494;0.7676010454733139;0.1321954999999999
14;1;0.5;0.5491015;0.3371966728746741;0.44108749999999997;0.32330715711804153;0.7096677205181965;0.10801400000000005
15;1;0.6000000000000001;0.569155;0.3285351320254807;0.43958600000000003;0.3254298996773345;0.695394339004464;0.12956899999999993
16;1;0.7000000000000001;0.566948;0.3341925781581632;0.511616;0.33076295521717664;0.6131690975415685;0.05533200000000005
17;1;0.8;0.5502175;0.33914444738746646;0.5258400000000001;0.33669290221209003;0.5252458982266796;0.02437749999999994
18;2;0.0;0.5230404999999999;0.3356808750282774;0.32575400000000004;0.298984791392472;1.0;0.19728649999999986
19;2;0.1;0.5325019999999999;0.334764060191652;0.32861399999999996;0.3022507932231113;0.906802826838265;0.20388799999999996
20;2;0.2;0.515764;0.33819915923017907;0.3486645;0.3077512809717451;0.8415332914860222;0.1670995
21;2;0.30000000000000004;0.533657;0.33548996162478545;0.36913999999999997;0.31513517321936635;0.7962933236477872;0.16451700000000008
22;2;0.4;0.5416844999999999;0.33384587156313617;0.3854485;0.31618372720263455;0.771310958232122;0.15623599999999987
23;2;0.5;0.539347;0.3357675946112132;0.42044349999999997;0.32663872061920335;0.6801774098578929;0.11890350000000005
24;2;0.6000000000000001;0.5349535;0.3313795427266898;0.452294;0.3276152920179399;0.6584998494292814;0.0826595
25;2;0.7000000000000001;0.5149585;0.33485391707093703;0.4497645;0.3296266798057311;0.5864801081801568;0.06519399999999997
26;2;0.8;0.5281024999999999;0.336466224149988;0.49998000000000004;0.3270961702618971;0.5484330877568802;0.028122499999999884
