;graph_ID;p;mean_ran;std_ran;mean_strat;std_strat;robustness_Nie;robustness_Ros
0;0;0.0;0.5509375;0.3349176370299868;0.334489;0.3006410565425155;1.0;0.21644850000000002
1;0;0.1;0.544446;0.3330585970726473;0.3435955;0.3056475697265561;0.9556838587709141;0.20085050000000002
2;0;0.2;0.5580784999999999;0.3298389824410541;0.3595105;0.31222413566178703;0.9151569921373902;0.198568
3;0;0.30000000000000004;0.55161;0.3357212845501459;0.3829035;0.31275186840009445;0.8662847293369068;0.16870650000000004
4;0;0.4;0.5314260000000001;0.33367907714449224;0.39696750000000003;0.32261621540733193;0.8189837446700088;0.1344585000000001
5;0;0.5;0.5292705;0.3323204738347459;0.4215950000000001;0.3213358180704417;0.805563030784197;0.10767549999999992
6;0;0.6000000000000001;0.54645;0.32882064336048;0.4376695;0.33176226920756074;0.7147095767050371;0.10878049999999996
7;0;0.7000000000000001;0.5515770000000001;0.3272309323260868;0.4610215;0.3353675491721732;0.7193999132609191;0.09055549999999997
8;0;0.8;0.5494070000000001;0.32890058885778845;0.4968775;0.33437374522194474;0.6809250908300066;0.05252950000000012
9;1;0.0;0.5578434999999999;0.3399777125162031;0.34878000000000003;0.3072143675025633;0.9999999999999998;0.2090635
10;1;0.1;0.563666;0.3383264081386494;0.361152;0.31561771004808964;0.9469256211480443;0.20251400000000008
11;1;0.2;0.5436865000000001;0.33551911155364905;0.368178;0.3143210513408225;0.912076016831675;0.17550850000000007
12;1;0.30000000000000004;0.5731554999999999;0.32995077863182865;0.4082325;0.32287024397387565;0.8711374886358402;0.16492299999999993
13;1;0.4;0.5678964999999999;0.3308531755745289;0.43447749999999996;0.3290060052548433;0.8325210290607007;0.1334189999999999
14;1;0.5;0.5491015;0.3371966728746741;0.448302;0.32355010554163016;0.7949397333655498;0.1007995
15;1;0.6000000000000001;0.569155;0.3285351320254807;0.445999;0.3257960834617261;0.76035098405972;0.12315599999999992
16;1;0.7000000000000001;0.566948;0.3341925781581632;0.5060245;0.3330361180108698;0.7007444080994832;0.060923500000000026
17;1;0.8;0.5502175;0.3391444473874665;0.5362895000000001;0.3309808116639845;0.6118747264153748;0.013928000000000051
18;2;0.0;0.5230404999999999;0.3356808750282774;0.32771;0.2986002392832263;0.9999999999999998;0.1953304999999999
19;2;0.1;0.5325019999999999;0.334764060191652;0.33232350000000005;0.3043364878678697;0.9504450777597858;0.20017849999999987
20;2;0.2;0.515764;0.3381991592301791;0.3448425;0.3092973192475971;0.9024688363779586;0.1709215
21;2;0.30000000000000004;0.5336569999999999;0.33548996162478545;0.391371;0.31437852242002795;0.8573175891309338;0.14228600000000008
22;2;0.4;0.5416844999999999;0.33384587156313617;0.4010635;0.3171914224372249;0.8398066026997789;0.14062099999999994
23;2;0.5;0.539347;0.3357675946112132;0.43283900000000003;0.3241984794520172;0.7641610926994906;0.10650800000000003
24;2;0.6000000000000001;0.5349535;0.3313795427266898;0.4480045;0.32912249312338104;0.7282631325451124;0.08694899999999994
25;2;0.7000000000000001;0.5149585;0.33485391707093703;0.443808;0.3281144893722311;0.6774757984249883;0.0711505
26;2;0.8;0.5281024999999999;0.3364662241499881;0.4785655;0.3362846111699881;0.6343798691773334;0.049536999999999935
27;3;0.0;0.5512085;0.3185655961144423;0.3116705;0.2935777323465627;1.0;0.239538
28;3;0.1;0.5225380000000001;0.3325564787460921;0.32081750000000003;0.3007085702033615;0.9471247491891732;0.20172050000000008
29;3;0.2;0.5378470000000001;0.33108346015921725;0.35867150000000003;0.3068165960109557;0.9038338053288432;0.17917550000000002
30;3;0.30000000000000004;0.5521010000000001;0.3275596324320199;0.3809935;0.3127996778415061;0.8636752276109927;0.17110749999999994
31;3;0.4;0.5241935000000001;0.33685671146312346;0.3792345;0.3165475280423937;0.8442028418490256;0.14495899999999995
32;3;0.5;0.5401325;0.3308167981583614;0.4206725000000001;0.3154614417702265;0.7870503781052185;0.11946
33;3;0.6000000000000001;0.5365415;0.3319480490645336;0.434899;0.31947856860672197;0.7467010152422016;0.10164250000000002
34;3;0.7000000000000001;0.5198205;0.3308413989810676;0.44385699999999995;0.32786985306825633;0.7103414485168885;0.07596350000000003
35;3;0.8;0.5521484999999999;0.32887555465213586;0.506938;0.32970026562925303;0.6315916031451149;0.045210500000000035
36;4;0.0;0.546241;0.33797535253180816;0.2997445;0.2951530640527894;1.0;0.24649649999999995
37;4;0.1;0.5364289999999999;0.3401639912733269;0.3443495;0.30515010462025083;0.9398761587750866;0.1920795
38;4;0.2;0.5450315;0.33678513849003194;0.354102;0.30882840801325256;0.9055413334202628;0.19092950000000009
39;4;0.30000000000000004;0.5535454999999999;0.3322724859655852;0.3692635;0.3140401408542385;0.8764878553700284;0.1842819999999999
40;4;0.4;0.5369955;0.33389315578452644;0.3910435;0.31946596157924245;0.8260984243318499;0.14595199999999994
41;4;0.5;0.563813;0.33234550400298785;0.421727;0.3231114474465428;0.7675249173360698;0.14208600000000005
42;4;0.6000000000000001;0.5727439999999999;0.3270610179523081;0.446101;0.3266482340362488;0.7383738250773507;0.126643
43;4;0.7000000000000001;0.556289;0.3317316965244654;0.4867545;0.32945699147195223;0.6550518625824466;0.0695345
44;4;0.8;0.5353914999999999;0.3374228552243461;0.5226795;0.3245866968619478;0.6294834498873771;0.012711999999999946
45;5;0.0;0.5648865;0.3308131113147573;0.364431;0.30623263744904783;1.0;0.20045549999999995
46;5;0.1;0.546883;0.3358178350102924;0.369864;0.3140725624819844;0.9509088188533334;0.17701900000000004
